1,1000000,0.033919800,3.143972000000
2,1000000,0.017435600,3.141604000000
4,1000000,0.010808600,3.138760000000
8,1000000,0.005790000,3.141220000000
12,1000000,0.005133200,3.143160000000
16,1000000,0.003807200,3.141424000000
